Note: Find "Node(s) placed on [CPUExecutionProvider]" and "Node(s) placed on [VitisAIExecutionProvider]" to see what operators are used for each EP.
Looks like the VitisAIEP just gets MATMULNBITS partitioned to it, but for some reason the nodes' names are just "vitis_ai_ep_[x]" unlike with the CPU nodes.
2024-09-16 08:45:43.3754592 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7759_scales'. It is no longer used by any node.
2024-09-16 08:45:43.3776141 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7472_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3798371 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7599_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3824014 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7472_scales'. It is no longer used by any node.
2024-09-16 08:45:43.3845269 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7599_scales'. It is no longer used by any node.
2024-09-16 08:45:43.3864819 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7474_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3889397 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7475_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3912768 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7475_scales'. It is no longer used by any node.
2024-09-16 08:45:43.3931895 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7476_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3951959 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7502_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.3974995 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7636_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4002841 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7502_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4023052 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7503_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4043499 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7503_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4063437 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7506_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4082620 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7507_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4101504 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7508_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4120012 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7534_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4141592 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7535_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4160290 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7536_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4178950 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7536_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4199161 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_8046_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4220578 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7539_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4239269 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7539_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4259000 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7698_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4283032 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7540_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4309483 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7696_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4330179 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7566_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4350280 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7566_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4374389 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7697_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4399142 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7567_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4421068 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7668_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4440715 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7567_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4464690 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7668_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4488844 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7571_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4508861 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7568_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4535194 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7667_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4562174 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7568_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4584804 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7667_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4608320 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7569_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4627589 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7666_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4648338 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7570_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4667022 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7855_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4688722 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7570_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4707783 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7571_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4726466 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7951_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4748093 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7572_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4770930 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7600_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4789869 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7600_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4811421 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7601_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4831504 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7601_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4850567 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7602_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4869953 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7603_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4889888 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7603_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4915717 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7604_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4935794 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7604_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4954966 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7630_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.4974262 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7630_scales'. It is no longer used by any node.
2024-09-16 08:45:43.4993635 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7854_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5015716 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7632_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5034442 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7632_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5053523 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7891_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5072978 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7633_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5093586 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7634_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5114346 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7634_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5134240 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7635_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5152898 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7635_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5172022 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7636_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5191070 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7662_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5215773 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7663_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5241759 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7663_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5260974 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7664_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5281517 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_8048_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5302268 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7665_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5322501 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7694_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5343338 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7695_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5363826 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7987_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5383226 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7695_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5407953 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7696_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5432628 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_8016_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5457561 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7697_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5476379 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7699_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5495527 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_8017_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5516668 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7700_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5540857 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7700_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5564436 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7728_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5591375 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7729_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5613099 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7729_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5634338 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7758_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5656790 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7759_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5680554 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7922_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5704160 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7760_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5727573 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7923_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5749886 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7860_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5771124 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7761_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5791147 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7923_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5810329 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7761_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5829350 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7920_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5855348 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7856_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5880049 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7762_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5901386 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7920_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5921563 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7762_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5941610 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7921_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5961487 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7763_scales'. It is no longer used by any node.
2024-09-16 08:45:43.5980356 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_8020_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.5998816 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7764_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6018077 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7790_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6039502 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7793_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6058800 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7794_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6080478 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7794_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6099513 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7795_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6121250 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7796_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6139864 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7796_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6163582 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7828_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6187599 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7828_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6220235 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7855_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6246014 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7856_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6275584 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7857_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6306365 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7858_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6327322 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7858_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6356364 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7859_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6383624 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7860_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6406179 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7886_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6430926 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7886_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6463248 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7890_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6490215 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7891_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6513872 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7892_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6534765 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7892_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6555025 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7924_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6575078 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7924_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6601187 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7950_scales'. It is no longer used by any node.
2024-09-16 08:45:43.6625131 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7952_Q4'. It is no longer used by any node.
2024-09-16 08:45:43.6645786 [I:onnxruntime:, graph.cc:4096 onnxruntime::Graph::CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::MatMul_7952_scales'. It is no longer used by any node.
